czas,e_temperatura,temperatura
2200.66,266.421,266.403
2203.82,266.294,266.276
2206.98,266.167,266.149
2210.13,266.041,266.022
2213.29,265.914,265.896
2216.45,265.788,265.77
2219.61,265.662,265.644
2222.76,265.537,265.518
2225.92,265.411,265.393
2229.08,265.286,265.268
2232.23,265.161,265.143
2235.39,265.036,265.018
2238.55,264.912,264.893
2241.71,264.787,264.769
2244.86,264.663,264.645
2248.02,264.539,264.521
2251.18,264.416,264.398
2254.34,264.293,264.275
2257.49,264.169,264.151
2260.65,264.047,264.029
2263.81,263.924,263.906
2266.97,263.801,263.784
2270.12,263.679,263.661
2273.28,263.557,263.539
2276.44,263.435,263.418
2279.59,263.314,263.296
2282.75,263.193,263.175
2285.91,263.072,263.054
2289.07,262.951,262.933
2292.22,262.83,262.812
2295.38,262.71,262.692
2298.54,262.589,262.572
2301.7,262.469,262.452
2304.85,262.35,262.332
2308.01,262.23,262.213
2311.17,262.111,262.093
2314.33,261.992,261.974
2317.48,261.873,261.855
2320.64,261.754,261.737
2323.8,261.636,261.618
2326.95,261.517,261.5
2330.11,261.399,261.382
2333.27,261.281,261.264
2336.43,261.164,261.147
2339.58,261.046,261.029
2342.74,260.929,260.912
2345.9,260.812,260.795
2349.06,260.696,260.678
2352.21,260.579,260.562
2355.37,260.463,260.446
2358.53,260.346,260.33
2361.69,260.231,260.214
2364.84,260.115,260.098
2368,259.999,259.982
