czas,e_temperatura,temperatura
710.4,388.04,387.963
715.136,387.185,387.109
719.872,386.337,386.262
724.608,385.497,385.422
729.344,384.663,384.589
734.08,383.837,383.764
738.816,383.019,382.946
743.552,382.207,382.134
748.288,381.401,381.33
753.024,380.603,380.532
757.76,379.811,379.741
762.496,379.026,378.956
767.232,378.247,378.178
771.968,377.475,377.406
776.704,376.709,376.641
781.44,375.949,375.881
786.176,375.195,375.128
790.912,374.447,374.381
795.648,373.706,373.64
800.384,372.969,372.904
805.12,372.239,372.174
809.856,371.515,371.45
814.592,370.796,370.732
819.328,370.082,370.019
824.064,369.374,369.311
828.8,368.672,368.609
833.536,367.974,367.912
838.272,367.282,367.221
843.008,366.595,366.534
847.744,365.914,365.853
852.48,365.237,365.177
857.216,364.565,364.505
861.952,363.898,363.839
866.688,363.236,363.177
871.424,362.579,362.521
876.16,361.927,361.869
880.896,361.279,361.221
885.632,360.636,360.578
890.368,359.997,359.94
895.104,359.363,359.307
899.84,358.733,358.677
904.576,358.108,358.052
909.312,357.487,357.432
914.048,356.871,356.816
918.784,356.258,356.204
923.52,355.65,355.596
928.256,355.046,354.992
932.992,354.446,354.392
937.728,353.85,353.797
942.464,353.258,353.205
947.2,352.67,352.617
951.936,352.086,352.033
956.672,351.505,351.453
961.408,350.929,350.877
966.144,350.356,350.305
970.88,349.787,349.736
975.616,349.222,349.171
980.352,348.66,348.61
985.088,348.102,348.052
989.824,347.547,347.498
994.56,346.996,346.947
999.296,346.449,346.4
1004.03,345.905,345.856
1008.77,345.364,345.316
1013.5,344.827,344.779
1018.24,344.293,344.245
1022.98,343.762,343.714
1027.71,343.234,343.187
1032.45,342.71,342.663
1037.18,342.189,342.142
1041.92,341.671,341.625
1046.66,341.156,341.11
1051.39,340.645,340.599
1056.13,340.136,340.091
1060.86,339.63,339.585
1065.6,339.128,339.083
1070.34,338.628,338.583
1075.07,338.131,338.087
1079.81,337.638,337.593
1084.54,337.147,337.103
1089.28,336.659,336.615
1094.02,336.173,336.13
1098.75,335.691,335.648
1103.49,335.211,335.168
1108.22,334.734,334.691
1112.96,334.26,334.217
1117.7,333.788,333.746
1122.43,333.319,333.277
1127.17,332.853,332.811
1131.9,332.389,332.347
1136.64,331.928,331.886
1141.38,331.469,331.428
1146.11,331.013,330.972
1150.85,330.559,330.519
1155.58,330.108,330.068
1160.32,329.659,329.619
1165.06,329.213,329.173
1169.79,328.769,328.73
1174.53,328.328,328.288
1179.26,327.889,327.85
1184,327.452,327.413
1188.74,327.018,326.979
1193.47,326.585,326.547
1198.21,326.156,326.117
1202.94,325.728,325.69
1207.68,325.303,325.264
1212.42,324.879,324.842
1217.15,324.458,324.421
1221.89,324.04,324.002
1226.62,323.623,323.586
1231.36,323.208,323.171
1236.1,322.796,322.759
1240.83,322.386,322.349
1245.57,321.977,321.941
1250.3,321.571,321.535
1255.04,321.167,321.131
1259.78,320.765,320.729
1264.51,320.365,320.329
1269.25,319.967,319.931
1273.98,319.571,319.535
1278.72,319.177,319.141
1283.46,318.784,318.749
1288.19,318.394,318.359
1292.93,318.006,317.971
1297.66,317.619,317.584
1302.4,317.234,317.2
1307.14,316.852,316.817
1311.87,316.471,316.437
1316.61,316.091,316.058
1321.34,315.714,315.68
1326.08,315.339,315.305
1330.82,314.965,314.931
1335.55,314.593,314.56
1340.29,314.223,314.19
1345.02,313.854,313.821
1349.76,313.487,313.455
1354.5,313.122,313.09
1359.23,312.759,312.726
1363.97,312.397,312.365
1368.7,312.037,312.005
1373.44,311.679,311.647
1378.18,311.322,311.29
1382.91,310.967,310.935
1387.65,310.614,310.582
1392.38,310.262,310.23
1397.12,309.911,309.88
1401.86,309.563,309.531
1406.59,309.216,309.184
1411.33,308.87,308.839
1416.06,308.526,308.495
1420.8,308.183,308.153
1425.54,307.842,307.812
1430.27,307.503,307.472
1435.01,307.165,307.134
1439.74,306.828,306.798
1444.48,306.493,306.463
1449.22,306.16,306.13
1453.95,305.827,305.798
1458.69,305.497,305.467
1463.42,305.167,305.138
1468.16,304.84,304.81
1472.9,304.513,304.484
1477.63,304.188,304.159
1482.37,303.864,303.835
1487.1,303.542,303.513
1491.84,303.221,303.192
1496.58,302.901,302.873
1501.31,302.583,302.555
1506.05,302.266,302.238
1510.78,301.951,301.922
1515.52,301.636,301.608
1520.26,301.323,301.295
1524.99,301.012,300.984
1529.73,300.701,300.673
1534.46,300.392,300.364
1539.2,300.084,300.057
1543.94,299.778,299.75
1548.67,299.472,299.445
1553.41,299.168,299.141
1558.14,298.865,298.838
1562.88,298.564,298.536
1567.62,298.263,298.236
1572.35,297.964,297.937
1577.09,297.666,297.639
1581.82,297.369,297.342
1586.56,297.073,297.047
1591.3,296.779,296.752
1596.03,296.485,296.459
1600.77,296.193,296.167
1605.5,295.902,295.876
1610.24,295.612,295.586
1614.98,295.323,295.298
1619.71,295.036,295.01
1624.45,294.749,294.724
1629.18,294.464,294.438
1633.92,294.18,294.154
1638.66,293.896,293.871
1643.39,293.614,293.589
1648.13,293.333,293.308
1652.86,293.053,293.028
1657.6,292.774,292.749
1662.34,292.497,292.472
1667.07,292.22,292.195
1671.81,291.944,291.919
1676.54,291.669,291.645
1681.28,291.396,291.371
1686.02,291.123,291.098
1690.75,290.851,290.827
1695.49,290.581,290.556
1700.22,290.311,290.287
1704.96,290.042,290.018
1709.7,289.775,289.751
1714.43,289.508,289.484
1719.17,289.242,289.219
1723.9,288.978,288.954
1728.64,288.714,288.69
1733.38,288.451,288.428
1738.11,288.189,288.166
1742.85,287.929,287.905
1747.58,287.669,287.645
1752.32,287.41,287.386
1757.06,287.152,287.128
1761.79,286.894,286.871
1766.53,286.638,286.615
1771.26,286.383,286.36
1776,286.128,286.106
1780.74,285.875,285.852
1785.47,285.622,285.6
1790.21,285.371,285.348
1794.94,285.12,285.097
1799.68,284.87,284.847
1804.42,284.621,284.598
1809.15,284.373,284.35
1813.89,284.125,284.103
1818.62,283.879,283.857
1823.36,283.633,283.611
1828.1,283.388,283.366
1832.83,283.144,283.123
1837.57,282.901,282.879
1842.3,282.659,282.637
1847.04,282.418,282.396
1851.78,282.177,282.155
1856.51,281.937,281.916
1861.25,281.698,281.677
1865.98,281.46,281.439
1870.72,281.223,281.201
1875.46,280.986,280.965
1880.19,280.75,280.729
1884.93,280.515,280.494
1889.66,280.281,280.26
1894.4,280.048,280.027
1899.14,279.815,279.794
1903.87,279.583,279.562
1908.61,279.352,279.331
1913.34,279.122,279.101
1918.08,278.892,278.871
1922.82,278.663,278.643
1927.55,278.435,278.415
1932.29,278.208,278.187
1937.02,277.981,277.961
1941.76,277.755,277.735
1946.5,277.53,277.51
1951.23,277.306,277.286
1955.97,277.082,277.062
1960.7,276.859,276.839
1965.44,276.637,276.617
1970.18,276.415,276.395
1974.91,276.195,276.175
1979.65,275.974,275.955
1984.38,275.755,275.735
1989.12,275.536,275.517
1993.86,275.318,275.299
1998.59,275.101,275.081
2003.33,274.884,274.865
2008.06,274.668,274.649
2012.8,274.453,274.434
2017.54,274.238,274.219
2022.27,274.024,274.005
2027.01,273.811,273.792
2031.74,273.598,273.579
2036.48,273.386,273.367
2041.22,273.175,273.156
2045.95,272.964,272.945
2050.69,272.754,272.736
2055.42,272.545,272.526
2060.16,272.336,272.318
2064.9,272.128,272.109
2069.63,271.921,271.902
2074.37,271.714,271.695
2079.1,271.508,271.489
2083.84,271.302,271.284
2088.58,271.097,271.079
2093.31,270.893,270.874
2098.05,270.689,270.671
2102.78,270.486,270.468
2107.52,270.284,270.265
2112.26,270.082,270.063
2116.99,269.88,269.862
2121.73,269.68,269.662
2126.46,269.48,269.462
2131.2,269.28,269.262
2135.94,269.081,269.063
2140.67,268.883,268.865
2145.41,268.685,268.667
2150.14,268.488,268.47
2154.88,268.291,268.274
2159.62,268.095,268.078
2164.35,267.9,267.882
2169.09,267.705,267.687
2173.82,267.511,267.493
2178.56,267.317,267.299
2183.3,267.124,267.106
2188.03,266.931,266.914
2192.77,266.739,266.722
2197.5,266.547,266.53
2202.24,266.356,266.339
2206.98,266.166,266.149
2211.71,265.976,265.959
2216.45,265.787,265.77
2221.18,265.598,265.581
2225.92,265.41,265.393
2230.66,265.222,265.205
2235.39,265.035,265.018
2240.13,264.848,264.831
2244.86,264.662,264.645
2249.6,264.476,264.46
2254.34,264.291,264.275
2259.07,264.107,264.09
2263.81,263.923,263.906
2268.54,263.739,263.722
2273.28,263.556,263.539
2278.02,263.373,263.357
2282.75,263.191,263.175
2287.49,263.01,262.993
2292.22,262.829,262.812
2296.96,262.648,262.632
2301.7,262.468,262.452
2306.43,262.289,262.272
2311.17,262.109,262.093
2315.9,261.931,261.915
2320.64,261.753,261.737
2325.38,261.575,261.559
2330.11,261.398,261.382
2334.85,261.221,261.205
2339.58,261.045,261.029
2344.32,260.869,260.854
2349.06,260.694,260.678
2353.79,260.52,260.504
2358.53,260.345,260.33
2363.26,260.171,260.156
2368,259.998,259.982
