czas,e_temperatura,temperatura
385.984,474.987,474.862
388.352,474.027,473.903
390.72,473.074,472.951
393.088,472.129,472.007
395.456,471.191,471.071
397.824,470.261,470.141
400.192,469.338,469.22
402.56,468.423,468.305
404.928,467.514,467.397
407.296,466.613,466.497
409.664,465.718,465.603
412.032,464.83,464.716
414.4,463.949,463.836
416.768,463.075,462.962
419.136,462.207,462.095
421.504,461.346,461.235
423.872,460.491,460.381
426.24,459.642,459.533
428.608,458.8,458.691
430.976,457.963,457.855
433.344,457.133,457.026
435.712,456.309,456.202
438.08,455.49,455.385
440.448,454.678,454.573
442.816,453.871,453.767
445.184,453.07,452.967
447.552,452.275,452.172
449.92,451.485,451.383
452.288,450.7,450.599
454.656,449.921,449.821
457.024,449.148,449.048
459.392,448.379,448.28
461.76,447.616,447.518
464.128,446.858,446.761
466.496,446.106,446.008
468.864,445.358,445.261
471.232,444.615,444.519
473.6,443.877,443.782
475.968,443.144,443.05
478.336,442.416,442.322
480.704,441.693,441.599
483.072,440.974,440.881
485.44,440.26,440.168
487.808,439.551,439.459
490.176,438.846,438.755
492.544,438.145,438.055
494.912,437.449,437.36
497.28,436.758,436.669
499.648,436.071,435.982
502.016,435.388,435.3
504.384,434.709,434.622
506.752,434.035,433.948
509.12,433.365,433.278
511.488,432.698,432.612
513.856,432.036,431.951
516.224,431.378,431.293
518.592,430.724,430.64
520.96,430.074,429.99
523.328,429.428,429.345
525.696,428.786,428.703
528.064,428.147,428.065
530.432,427.513,427.431
532.8,426.882,426.8
535.168,426.255,426.174
537.536,425.631,425.551
539.904,425.011,424.931
542.272,424.395,424.315
544.64,423.782,423.703
547.008,423.173,423.094
549.376,422.567,422.489
551.744,421.965,421.887
554.112,421.366,421.288
556.48,420.77,420.693
558.848,420.178,420.102
561.216,419.589,419.513
563.584,419.004,418.928
565.952,418.422,418.346
568.32,417.843,417.768
570.688,417.267,417.192
573.056,416.694,416.62
575.424,416.124,416.051
577.792,415.558,415.485
580.16,414.995,414.922
582.528,414.434,414.362
584.896,413.877,413.805
587.264,413.322,413.251
589.632,412.771,412.7
592,412.223,412.152
594.368,411.677,411.606
596.736,411.134,411.064
599.104,410.594,410.525
601.472,410.057,409.988
603.84,409.523,409.454
606.208,408.992,408.923
608.576,408.463,408.395
610.944,407.937,407.869
613.312,407.414,407.346
615.68,406.893,406.826
618.048,406.375,406.308
620.416,405.86,405.793
622.784,405.347,405.281
625.152,404.837,404.771
627.52,404.33,404.264
629.888,403.825,403.759
632.256,403.322,403.257
634.624,402.822,402.757
636.992,402.324,402.26
639.36,401.829,401.765
641.728,401.337,401.273
644.096,400.846,400.783
646.464,400.358,400.295
648.832,399.873,399.81
651.2,399.39,399.327
653.568,398.909,398.847
655.936,398.43,398.368
658.304,397.954,397.892
660.672,397.48,397.419
663.04,397.008,396.947
665.408,396.539,396.478
667.776,396.072,396.011
670.144,395.606,395.546
672.512,395.144,395.084
674.88,394.683,394.623
677.248,394.224,394.165
679.616,393.768,393.709
681.984,393.313,393.254
684.352,392.861,392.802
686.72,392.411,392.352
689.088,391.963,391.905
691.456,391.516,391.459
693.824,391.072,391.015
696.192,390.63,390.573
698.56,390.19,390.133
700.928,389.752,389.695
703.296,389.316,389.259
705.664,388.882,388.825
708.032,388.449,388.393
710.4,388.019,387.963
712.768,387.59,387.535
715.136,387.164,387.109
717.504,386.739,386.684
719.872,386.316,386.262
722.24,385.895,385.841
724.608,385.476,385.422
726.976,385.059,385.005
729.344,384.643,384.589
731.712,384.229,384.176
734.08,383.817,383.764
736.448,383.407,383.354
738.816,382.999,382.946
741.184,382.592,382.539
743.552,382.187,382.134
745.92,381.784,381.731
748.288,381.382,381.33
750.656,380.982,380.93
753.024,380.584,380.532
755.392,380.187,380.136
757.76,379.792,379.741
760.128,379.399,379.348
762.496,379.007,378.956
764.864,378.617,378.566
767.232,378.229,378.178
769.6,377.842,377.791
771.968,377.456,377.406
774.336,377.073,377.023
776.704,376.69,376.641
779.072,376.31,376.26
781.44,375.931,375.881
783.808,375.553,375.504
786.176,375.177,375.128
788.544,374.802,374.754
790.912,374.429,374.381
793.28,374.058,374.009
795.648,373.687,373.64
798.016,373.319,373.271
800.384,372.952,372.904
802.752,372.586,372.538
805.12,372.221,372.174
807.488,371.858,371.811
809.856,371.497,371.45
812.224,371.137,371.09
814.592,370.778,370.732
816.96,370.421,370.374
819.328,370.065,370.019
821.696,369.71,369.664
824.064,369.357,369.311
826.432,369.005,368.959
828.8,368.654,368.609
831.168,368.305,368.26
833.536,367.957,367.912
835.904,367.611,367.566
838.272,367.265,367.221
840.64,366.921,366.877
843.008,366.579,366.534
845.376,366.237,366.193
847.744,365.897,365.853
850.112,365.558,365.514
852.48,365.22,365.177
854.848,364.884,364.84
857.216,364.549,364.505
859.584,364.215,364.172
861.952,363.882,363.839
864.32,363.551,363.508
866.688,363.22,363.177
869.056,362.891,362.848
871.424,362.563,362.521
873.792,362.236,362.194
876.16,361.911,361.869
878.528,361.586,361.544
880.896,361.263,361.221
883.264,360.941,360.899
885.632,360.62,360.578
888,360.3,360.259
890.368,359.982,359.94
892.736,359.664,359.623
895.104,359.348,359.307
897.472,359.032,358.991
899.84,358.718,358.677
902.208,358.405,358.364
904.576,358.093,358.052
906.944,357.782,357.742
909.312,357.472,357.432
911.68,357.163,357.123
914.048,356.855,356.816
916.416,356.549,356.509
918.784,356.243,356.204
921.152,355.939,355.899
923.52,355.635,355.596
925.888,355.333,355.293
928.256,355.031,354.992
930.624,354.731,354.692
932.992,354.431,354.392
935.36,354.133,354.094
937.728,353.835,353.797
940.096,353.539,353.5
942.464,353.243,353.205
944.832,352.949,352.911
947.2,352.655,352.617
949.568,352.363,352.325
951.936,352.071,352.033
954.304,351.781,351.743
956.672,351.491,351.453
959.04,351.202,351.165
961.408,350.915,350.877
963.776,350.628,350.591
966.144,350.342,350.305
968.512,350.057,350.02
970.88,349.773,349.736
973.248,349.49,349.453
975.616,349.208,349.171
977.984,348.927,348.89
980.352,348.646,348.61
982.72,348.367,348.33
985.088,348.088,348.052
987.456,347.811,347.774
989.824,347.534,347.498
992.192,347.258,347.222
994.56,346.983,346.947
996.928,346.709,346.673
999.296,346.435,346.4
1001.66,346.163,346.127
1004.03,345.891,345.856
1006.4,345.621,345.585
1008.77,345.351,345.316
1011.14,345.082,345.047
1013.5,344.813,344.779
1015.87,344.546,344.511
1018.24,344.279,344.245
1020.61,344.014,343.979
1022.98,343.749,343.714
1025.34,343.485,343.45
1027.71,343.221,343.187
1030.08,342.959,342.925
1032.45,342.697,342.663
1034.82,342.436,342.402
1037.18,342.176,342.142
1039.55,341.917,341.883
1041.92,341.658,341.625
1044.29,341.401,341.367
1046.66,341.144,341.11
1049.02,340.888,340.854
1051.39,340.632,340.599
1053.76,340.377,340.344
1056.13,340.124,340.091
1058.5,339.87,339.838
1060.86,339.618,339.585
1063.23,339.366,339.334
1065.6,339.115,339.083
1067.97,338.865,338.833
1070.34,338.616,338.583
1072.7,338.367,338.335
1075.07,338.119,338.087
1077.44,337.872,337.84
1079.81,337.625,337.593
1082.18,337.38,337.348
1084.54,337.135,337.103
1086.91,336.89,336.858
1089.28,336.647,336.615
1091.65,336.404,336.372
1094.02,336.161,336.13
1096.38,335.92,335.888
1098.75,335.679,335.648
1101.12,335.439,335.407
1103.49,335.199,335.168
1105.86,334.96,334.929
1108.22,334.722,334.691
1110.59,334.485,334.454
1112.96,334.248,334.217
1115.33,334.012,333.981
1117.7,333.776,333.746
1120.06,333.542,333.511
1122.43,333.307,333.277
1124.8,333.074,333.044
1127.17,332.841,332.811
1129.54,332.609,332.579
1131.9,332.377,332.347
1134.27,332.147,332.117
1136.64,331.916,331.886
1139.01,331.687,331.657
1141.38,331.458,331.428
1143.74,331.229,331.2
1146.11,331.002,330.972
1148.48,330.775,330.745
1150.85,330.548,330.519
1153.22,330.322,330.293
1155.58,330.097,330.068
1157.95,329.872,329.843
1160.32,329.648,329.619
1162.69,329.425,329.396
1165.06,329.202,329.173
1167.42,328.98,328.951
1169.79,328.758,328.73
1172.16,328.537,328.509
1174.53,328.317,328.288
1176.9,328.097,328.069
1179.26,327.878,327.85
1181.63,327.659,327.631
1184,327.441,327.413
1186.37,327.224,327.196
1188.74,327.007,326.979
1191.1,326.791,326.762
1193.47,326.575,326.547
1195.84,326.36,326.332
1198.21,326.145,326.117
1200.58,325.931,325.903
1202.94,325.717,325.69
1205.31,325.504,325.477
1207.68,325.292,325.264
1210.05,325.08,325.053
1212.42,324.869,324.842
1214.78,324.658,324.631
1217.15,324.448,324.421
1219.52,324.238,324.211
1221.89,324.029,324.002
1224.26,323.821,323.794
1226.62,323.613,323.586
1228.99,323.405,323.378
1231.36,323.198,323.171
1233.73,322.992,322.965
1236.1,322.786,322.759
1238.46,322.58,322.554
1240.83,322.376,322.349
1243.2,322.171,322.145
1245.57,321.967,321.941
1247.94,321.764,321.738
1250.3,321.561,321.535
1252.67,321.359,321.333
1255.04,321.157,321.131
1257.41,320.956,320.93
1259.78,320.755,320.729
1262.14,320.555,320.529
1264.51,320.355,320.329
1266.88,320.156,320.13
1269.25,319.957,319.931
1271.62,319.759,319.733
1273.98,319.561,319.535
1276.35,319.364,319.338
1278.72,319.167,319.141
1281.09,318.97,318.945
1283.46,318.775,318.749
1285.82,318.579,318.554
1288.19,318.384,318.359
1290.56,318.19,318.165
1292.93,317.996,317.971
1295.3,317.803,317.777
1297.66,317.61,317.584
1300.03,317.417,317.392
1302.4,317.225,317.2
1304.77,317.033,317.008
1307.14,316.842,316.817
1309.5,316.651,316.627
1311.87,316.461,316.437
1314.24,316.271,316.247
1316.61,316.082,316.058
1318.98,315.893,315.869
1321.34,315.705,315.68
1323.71,315.517,315.492
1326.08,315.329,315.305
1328.45,315.142,315.118
1330.82,314.956,314.931
1333.18,314.769,314.745
1335.55,314.584,314.56
1337.92,314.398,314.374
1340.29,314.214,314.19
1342.66,314.029,314.005
1345.02,313.845,313.821
1347.39,313.662,313.638
1349.76,313.478,313.455
1352.13,313.296,313.272
1354.5,313.113,313.09
1356.86,312.931,312.908
1359.23,312.75,312.726
1361.6,312.569,312.545
1363.97,312.388,312.365
1366.34,312.208,312.185
1368.7,312.028,312.005
1371.07,311.849,311.826
1373.44,311.67,311.647
1375.81,311.491,311.468
1378.18,311.313,311.29
1380.54,311.136,311.113
1382.91,310.958,310.935
1385.28,310.781,310.758
1387.65,310.605,310.582
1390.02,310.429,310.406
1392.38,310.253,310.23
1394.75,310.078,310.055
1397.12,309.903,309.88
1399.49,309.728,309.706
1401.86,309.554,309.531
1404.22,309.38,309.358
1406.59,309.207,309.184
1408.96,309.034,309.012
1411.33,308.861,308.839
1413.7,308.689,308.667
1416.06,308.517,308.495
1418.43,308.346,308.324
1420.8,308.175,308.153
1423.17,308.004,307.982
1425.54,307.834,307.812
1427.9,307.664,307.642
1430.27,307.494,307.472
1432.64,307.325,307.303
1435.01,307.156,307.134
1437.38,306.988,306.966
1439.74,306.82,306.798
1442.11,306.652,306.63
1444.48,306.485,306.463
1446.85,306.318,306.296
1449.22,306.151,306.13
1451.58,305.985,305.963
1453.95,305.819,305.798
1456.32,305.654,305.632
1458.69,305.489,305.467
1461.06,305.324,305.302
1463.42,305.159,305.138
1465.79,304.995,304.974
1468.16,304.831,304.81
1470.53,304.668,304.647
1472.9,304.505,304.484
1475.26,304.342,304.321
1477.63,304.18,304.159
1480,304.018,303.997
1482.37,303.856,303.835
1484.74,303.695,303.674
1487.1,303.534,303.513
1489.47,303.373,303.352
1491.84,303.213,303.192
1494.21,303.053,303.032
1496.58,302.893,302.873
1498.94,302.734,302.713
1501.31,302.575,302.555
1503.68,302.417,302.396
1506.05,302.258,302.238
1508.42,302.1,302.08
1510.78,301.943,301.922
1513.15,301.785,301.765
1515.52,301.628,301.608
1517.89,301.472,301.451
1520.26,301.315,301.295
1522.62,301.16,301.139
1524.99,301.004,300.984
1527.36,300.848,300.828
1529.73,300.693,300.673
1532.1,300.539,300.519
1534.46,300.384,300.364
1536.83,300.23,300.21
1539.2,300.077,300.057
1541.57,299.923,299.903
1543.94,299.77,299.75
1546.3,299.617,299.597
1548.67,299.465,299.445
1551.04,299.312,299.293
1553.41,299.161,299.141
1555.78,299.009,298.989
1558.14,298.858,298.838
1560.51,298.707,298.687
1562.88,298.556,298.536
1565.25,298.406,298.386
1567.62,298.256,298.236
1569.98,298.106,298.086
1572.35,297.956,297.937
1574.72,297.807,297.788
1577.09,297.658,297.639
1579.46,297.51,297.49
1581.82,297.362,297.342
1584.19,297.214,297.194
1586.56,297.066,297.047
1588.93,296.919,296.899
1591.3,296.771,296.752
1593.66,296.625,296.606
1596.03,296.478,296.459
1598.4,296.332,296.313
1600.77,296.186,296.167
1603.14,296.04,296.021
1605.5,295.895,295.876
1607.87,295.75,295.731
1610.24,295.605,295.586
1612.61,295.461,295.442
1614.98,295.316,295.298
1617.34,295.172,295.154
1619.71,295.029,295.01
1622.08,294.885,294.867
1624.45,294.742,294.724
1626.82,294.599,294.581
1629.18,294.457,294.438
1631.55,294.315,294.296
1633.92,294.173,294.154
1636.29,294.031,294.012
1638.66,293.889,293.871
1641.02,293.748,293.73
1643.39,293.607,293.589
1645.76,293.467,293.448
1648.13,293.326,293.308
1650.5,293.186,293.168
1652.86,293.046,293.028
1655.23,292.907,292.889
1657.6,292.767,292.749
1659.97,292.628,292.61
1662.34,292.49,292.472
1664.7,292.351,292.333
1667.07,292.213,292.195
1669.44,292.075,292.057
1671.81,291.937,291.919
1674.18,291.8,291.782
1676.54,291.662,291.645
1678.91,291.525,291.508
1681.28,291.389,291.371
1683.65,291.252,291.235
1686.02,291.116,291.098
1688.38,290.98,290.963
1690.75,290.845,290.827
1693.12,290.709,290.691
1695.49,290.574,290.556
1697.86,290.439,290.421
1700.22,290.304,290.287
1702.59,290.17,290.152
1704.96,290.036,290.018
1707.33,289.902,289.884
1709.7,289.768,289.751
1712.06,289.635,289.617
1714.43,289.501,289.484
1716.8,289.369,289.351
1719.17,289.236,289.219
1721.54,289.103,289.086
1723.9,288.971,288.954
1726.27,288.839,288.822
1728.64,288.707,288.69
1731.01,288.576,288.559
1733.38,288.445,288.428
1735.74,288.314,288.297
1738.11,288.183,288.166
1740.48,288.052,288.035
1742.85,287.922,287.905
1745.22,287.792,287.775
1747.58,287.662,287.645
1749.95,287.533,287.516
1752.32,287.403,287.386
1754.69,287.274,287.257
1757.06,287.145,287.128
1759.42,287.016,287
1761.79,286.888,286.871
1764.16,286.76,286.743
1766.53,286.632,286.615
1768.9,286.504,286.487
1771.26,286.377,286.36
1773.63,286.249,286.233
1776,286.122,286.106
1778.37,285.995,285.979
1780.74,285.869,285.852
1783.1,285.742,285.726
1785.47,285.616,285.6
1787.84,285.49,285.474
1790.21,285.364,285.348
1792.58,285.239,285.223
1794.94,285.114,285.097
1797.31,284.989,284.972
1799.68,284.864,284.847
1802.05,284.739,284.723
1804.42,284.615,284.598
1806.78,284.49,284.474
1809.15,284.366,284.35
1811.52,284.243,284.227
1813.89,284.119,284.103
1816.26,283.996,283.98
1818.62,283.873,283.857
1820.99,283.75,283.734
1823.36,283.627,283.611
1825.73,283.505,283.489
1828.1,283.382,283.366
1830.46,283.26,283.244
1832.83,283.138,283.123
1835.2,283.017,283.001
1837.57,282.895,282.879
1839.94,282.774,282.758
1842.3,282.653,282.637
1844.67,282.532,282.517
1847.04,282.412,282.396
1849.41,282.291,282.276
1851.78,282.171,282.155
1854.14,282.051,282.035
1856.51,281.931,281.916
1858.88,281.812,281.796
1861.25,281.692,281.677
1863.62,281.573,281.558
1865.98,281.454,281.439
1868.35,281.335,281.32
1870.72,281.217,281.201
1873.09,281.098,281.083
1875.46,280.98,280.965
1877.82,280.862,280.847
1880.19,280.744,280.729
1882.56,280.627,280.612
1884.93,280.509,280.494
1887.3,280.392,280.377
1889.66,280.275,280.26
1892.03,280.158,280.143
1894.4,280.042,280.027
1896.77,279.925,279.91
1899.14,279.809,279.794
1901.5,279.693,279.678
1903.87,279.577,279.562
1906.24,279.462,279.447
1908.61,279.346,279.331
1910.98,279.231,279.216
1913.34,279.116,279.101
1915.71,279.001,278.986
1918.08,278.886,278.871
1920.45,278.772,278.757
1922.82,278.658,278.643
1925.18,278.543,278.529
1927.55,278.429,278.415
1929.92,278.316,278.301
1932.29,278.202,278.187
1934.66,278.089,278.074
1937.02,277.976,277.961
1939.39,277.863,277.848
1941.76,277.75,277.735
1944.13,277.637,277.622
1946.5,277.525,277.51
1948.86,277.412,277.398
1951.23,277.3,277.286
1953.6,277.188,277.174
1955.97,277.077,277.062
1958.34,276.965,276.95
1960.7,276.854,276.839
1963.07,276.742,276.728
1965.44,276.631,276.617
1967.81,276.521,276.506
1970.18,276.41,276.395
1972.54,276.299,276.285
1974.91,276.189,276.175
1977.28,276.079,276.065
1979.65,275.969,275.955
1982.02,275.859,275.845
1984.38,275.75,275.735
1986.75,275.64,275.626
1989.12,275.531,275.517
1991.49,275.422,275.408
1993.86,275.313,275.299
1996.22,275.204,275.19
1998.59,275.095,275.081
2000.96,274.987,274.973
2003.33,274.879,274.865
2005.7,274.771,274.757
2008.06,274.663,274.649
2010.43,274.555,274.541
2012.8,274.448,274.434
2015.17,274.34,274.326
2017.54,274.233,274.219
2019.9,274.126,274.112
2022.27,274.019,274.005
2024.64,273.912,273.898
2027.01,273.806,273.792
2029.38,273.699,273.685
2031.74,273.593,273.579
2034.11,273.487,273.473
2036.48,273.381,273.367
2038.85,273.275,273.262
2041.22,273.17,273.156
2043.58,273.064,273.051
2045.95,272.959,272.945
2048.32,272.854,272.84
2050.69,272.749,272.736
2053.06,272.644,272.631
2055.42,272.54,272.526
2057.79,272.435,272.422
2060.16,272.331,272.318
2062.53,272.227,272.213
2064.9,272.123,272.109
2067.26,272.019,272.006
2069.63,271.916,271.902
2072,271.812,271.799
2074.37,271.709,271.695
2076.74,271.606,271.592
2079.1,271.503,271.489
2081.47,271.4,271.386
2083.84,271.297,271.284
2086.21,271.194,271.181
2088.58,271.092,271.079
2090.94,270.99,270.977
2093.31,270.888,270.874
2095.68,270.786,270.773
2098.05,270.684,270.671
2100.42,270.582,270.569
2102.78,270.481,270.468
2105.15,270.38,270.366
2107.52,270.278,270.265
2109.89,270.177,270.164
2112.26,270.077,270.063
2114.62,269.976,269.963
2116.99,269.875,269.862
2119.36,269.775,269.762
2121.73,269.675,269.662
2124.1,269.575,269.561
2126.46,269.475,269.462
2128.83,269.375,269.362
2131.2,269.275,269.262
2133.57,269.176,269.163
2135.94,269.076,269.063
2138.3,268.977,268.964
2140.67,268.878,268.865
2143.04,268.779,268.766
2145.41,268.68,268.667
2147.78,268.581,268.569
2150.14,268.483,268.47
2152.51,268.385,268.372
2154.88,268.286,268.274
2157.25,268.188,268.176
2159.62,268.09,268.078
2161.98,267.993,267.98
2164.35,267.895,267.882
2166.72,267.797,267.785
2169.09,267.7,267.687
2171.46,267.603,267.59
2173.82,267.506,267.493
2176.19,267.409,267.396
2178.56,267.312,267.299
2180.93,267.215,267.203
2183.3,267.119,267.106
2185.66,267.022,267.01
2188.03,266.926,266.914
2190.4,266.83,266.818
2192.77,266.734,266.722
2195.14,266.638,266.626
2197.5,266.543,266.53
2199.87,266.447,266.435
2202.24,266.352,266.339
2204.61,266.256,266.244
2206.98,266.161,266.149
2209.34,266.066,266.054
2211.71,265.971,265.959
2214.08,265.877,265.864
2216.45,265.782,265.77
2218.82,265.688,265.675
2221.18,265.593,265.581
2223.55,265.499,265.487
2225.92,265.405,265.393
2228.29,265.311,265.299
2230.66,265.217,265.205
2233.02,265.124,265.111
2235.39,265.03,265.018
2237.76,264.937,264.925
2240.13,264.843,264.831
2242.5,264.75,264.738
2244.86,264.657,264.645
2247.23,264.564,264.552
2249.6,264.472,264.46
2251.97,264.379,264.367
2254.34,264.287,264.275
2256.7,264.194,264.182
2259.07,264.102,264.09
2261.44,264.01,263.998
2263.81,263.918,263.906
2266.18,263.826,263.814
2268.54,263.734,263.722
2270.91,263.643,263.631
2273.28,263.551,263.539
2275.65,263.46,263.448
2278.02,263.369,263.357
2280.38,263.278,263.266
2282.75,263.187,263.175
2285.12,263.096,263.084
2287.49,263.005,262.993
2289.86,262.915,262.903
2292.22,262.824,262.812
2294.59,262.734,262.722
2296.96,262.644,262.632
2299.33,262.554,262.542
2301.7,262.464,262.452
2304.06,262.374,262.362
2306.43,262.284,262.272
2308.8,262.194,262.183
2311.17,262.105,262.093
2313.54,262.016,262.004
2315.9,261.926,261.915
2318.27,261.837,261.826
2320.64,261.748,261.737
2323.01,261.659,261.648
2325.38,261.571,261.559
2327.74,261.482,261.471
2330.11,261.394,261.382
2332.48,261.305,261.294
2334.85,261.217,261.205
2337.22,261.129,261.117
2339.58,261.041,261.029
2341.95,260.953,260.941
2344.32,260.865,260.854
2346.69,260.777,260.766
2349.06,260.69,260.678
2351.42,260.602,260.591
2353.79,260.515,260.504
2356.16,260.428,260.417
2358.53,260.341,260.33
2360.9,260.254,260.243
2363.26,260.167,260.156
2365.63,260.08,260.069
2368,259.994,259.982
